Name,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
South Tipperary Arts Centre,353526127877,-7.69873379999999,52.3531998,Tipperary,Raheen,Ireland,"Craft,Shopping,Learning,Art Gallery"
The National Reptile Zoo,353567761783,-7.2312404,52.6559278999999,Kilkenny,,Ireland,"Learning,Zoos and Aquarium,Food Shops,Shopping,Tour"
Doolin Cave,353657075761,-9.34514919999999,53.0409745,Clare,Doolin,Ireland,"Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping,Tour"
Cork Public Museum,353214924000,-8.4943133,51.8962948,Cork,Cork City,Ireland,"Museums and Attraction,Cafe,Food and Drink"
Mountmellick Museum,353578624525,-7.32745048941046,53.1120960571724,Laois,Irishtown,Republic of Ireland,"Craft,Shopping,Tracing Your Ancestors,Museums and Attraction,Cafe,Food and Drink,Food Shops"
St Marys Collegiate Church,3532425386,-7.85337919999999,51.9551125,Cork,Youghal,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Avoca Kilmacanoge,35312746900,-6.142179,53.172982,Wicklow,Kilmacanogue,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Gardens,Garden,Cafe,Food and Drink,Food Shops"
Leahys Open Farm,353838488142,-8.0729231290752,52.0089981054765,Cork,Dungourney,Republic of Ireland,"Restaurant,Climbing,Activity Operator,Visitor Farm,Cafe,Food and Drink"
Connacht Whiskey Distillery,3539674902,-9.14426029999999,54.1218784999999,Mayo,Belleek,Ireland,"Food and Drink,Restaurant,Learning,Museums and Attraction,Food Trails and Tour,Tour"
Kia Ora Mini Farm,3530539421166,-6.2511283,52.6757005,Wexford,Gorey,Ireland,"Agriculture,Nature and Wildlife,Visitor Farm"
Kings Inns,+353(0)18744840,-6.27164607261045,53.3528714206341,Dublin,,Republic of Ireland,"Photography,Learning,Walking,Historic Houses and Castle,Food Shops,Shopping"
Dingle Whiskey Distillery,353664029011,-10.2892974,52.1418288,Kerry,,Ireland,"Food and Drink,Restaurant,Learning,Museums and Attraction,Food Trails and Tour,Tour"
Dunbrody Famine Ship Experience and Restaurant,35351425239,-6.9478547,52.3938096,Wexford,New Ross,Ireland,"Restaurant,Museums and Attraction,Food and Drink,Tour"
Greenan Maze,35340446000,-6.3054657,52.9146028999999,Wicklow,,Ireland,"Craft,Shopping,Activity Operator,Museums and Attraction,Visitor Farm,Cafe,Food and Drink"
Tullyboy Farm,353876325293,-8.24040699999999,53.939278,Roscommon,Croghan,Ireland,"Agriculture,Nature and Wildlife,Horse Riding,Equestrian,Museums and Attraction,Visitor Farm"
Inishowen Maritime Museum & Planetarium,353749381363,-6.9853301,55.2034315,Donegal,Greencastle,Ireland,"Movies,Cinema,Venue,Museums and Attraction,Cafe,Food and Drink"
Abbeyleix Heritage House,353578731653,-7.3464114,52.9172919,Laois,Abbeyleix,Ireland,"Tracing Your Ancestors,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink,Tour"
Shannonbridge Fortifications,353909674973,-8.052321,53.2791924999999,Roscommon,,Ireland,"Walking,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping"
Adrigole Arts (Pure-Ireland),3532760234,-9.71012249999999,51.6844045,Cork,,Ireland,"Food and Drink,Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Venue,Music,Cafe,Food Shops"
Clonakilty Distillery,353238840635,-8.8859294,51.6215637,Cork,Clonakilty,Ireland,"Food and Drink,Restaurant,Learning,Museums and Attraction,Activity Operator,Food Trails and Tour,Tour"
Crag Cave,353667141244,-9.444364,52.247082,Kerry,Castleisland,Republic of Ireland,"Natural Landscape,Cafe,Food and Drink,Food Shops,Shopping,Tour"
Causey Farm,353469434135,-6.9199066,53.6662173,Meath,,Ireland,"Agriculture,Nature and Wildlife,Cooking,Cookery,Learning,Visitor Farm,Traditionally Irish,Cafe,Food and Drink,Local Produce,Restaurant,Activity Operator,Tour"
Tipperary Museum of Hidden History,353761065252,-7.6987894,52.3554209,Tipperary,Clonmel,Ireland,"Tracing Your Ancestors,Museums and Attraction,Tour"
Ormond Castle,35351640787,-7.4077121,52.3453617,Tipperary,Carrickbeg,Ireland,"Photography,Learning,Walking,Historic Houses and Castle,Castle,Tour"
Dungarvan Castle,3535848144,-7.6161511054878,52.0892648611029,Waterford,Dungarvan,Republic of Ireland,"Historic Houses and Castle,Castle,Museums and Attraction"
The Kennedy Homestead,35351388264,-6.9808663,52.3463063999999,Wexford,Dunganstown,Ireland,"Photography,Learning,Museums and Attraction,Tour"
Michael Collins Centre,353238846107,-8.82139099999999,51.6431607,Cork,Clonakilty,Ireland,"Learning,Museums and Attraction,Tour"
Glenroe Open Farm,35312872288,-6.0536942,53.1140031,Wicklow,Kilcoole,Ireland,"Agriculture,Nature and Wildlife,Visitor Farm,Cafe,Food and Drink"
The Quiet Man Museum Tours & Giftshop,353949546089,-9.28811549999999,53.5408714,Mayo,Cong,Ireland,"Transport,Movies,Cinema,Venue,Activity Operator,Museums and Attraction,Tour,Coach,Road"
Tintern Abbey,35351562650,-6.838077,52.2369091,Wexford,Saltmills,Ireland,"Photography,Learning,Walking,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Cafe,Food and Drink,Tour"
Emo Court House,353578626573,-7.19697776455689,53.1071358967639,Laois,Emo,Republic of Ireland,"Photography,Learning,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink,Tour"
Glendalough Monastic Site and Visitor Centre,35340445352,-6.32434309999999,53.010461,Wicklow,Glendalough,Ireland,"Walking,Church Abbey,Monastery,Churches,Abbeys and Monastery,Museums and Attraction,National Park,National and Forest Park,Ruins,Historic Houses and Castle,Tour"
Westport House ,3539827766,-9.5353669,53.8006529,Mayo,Westport,Ireland,"Walking,Adventure Park,Activity Operator,Gardens,Garden,Historic Houses and Castle,Cafe,Food and Drink"
Swiss Cottage,353527441144,-7.92351629999999,52.3573101,Tipperary,Cahir,Ireland,"Photography,Learning,Walking,Historic Houses and Castle,Tour"
St Canices Cathedral and Round Tower,353567764971,-7.2572254,52.6566761,Kilkenny,,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Food Shops,Shopping"
The Music Makers of West Clare,353657085785,-9.40333139999999,52.8540133,Clare,,Ireland,"Learning,Museums and Attraction"
Tralee Bay Wetlands Eco & Activity Park,353667126700,-9.7163085,52.2613774999999,Kerry,Tralee,Ireland,"Bird Watching,Nature and Wildlife,Photography,Learning,Walking,Adventure Park,Activity Operator,Natural Landscape,Cafe,Food and Drink,Boat,Tour,Food Shops,Shopping"
Tir na Si,353214889431,-8.34747969999999,52.0291372,Cork,Watergrasshill,Ireland,"Restaurant,Visitor Farm,Cafe,Food and Drink,Local Produce,Activity Operator"
Jerpoint Abbey,353567724623,-7.15751819999999,52.5108422,Kilkenny,Thomastown,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Muckross House Gardens & Traditional Farms,353646670144,-9.5042922,52.0180827,Kerry,Killarney,Ireland,"Gardens,Garden,Historic Houses and Castle,Museums and Attraction,National Park,National and Forest Park,Visitor Farm,Cafe,Food and Drink,Food Shops,Shopping"
Derrynane House National Historic Park,353669475113,-10.1306684,51.762446,Kerry,,Ireland,"Gardens,Garden,Historic Houses and Castle,Cafe,Food and Drink"
Ballycross Apple Farm,353539135160,-6.57099399999999,52.224801,Wexford,Bridgetown,Ireland,"Shopping,Shopping Centres and Department Store,Visitor Farm,Food Shops"
Coastguard Cultural Centre Tramore,35351391656,-7.1584317,52.15621,Waterford,Tramore,Republic of Ireland,"Food and Drink,Art Gallery,Cafe,Local Produce,Restaurant,Vegetarian"
St Brigids Well & Shrine,,-7.352575,53.5495302,Westmeath,,Ireland,Public Sculpture
Green On Red Gallery,353872454282,-6.23787097610477,53.3501660435503,Dublin,Dublin City Centre,Republic of Ireland,Art Gallery
Oriel Gallery,35316763410,-6.251392,53.3412516,Dublin,Dublin,Ireland,Art Gallery
Queen Maeve Trail,,-8.58510326209113,54.270174038485,Sligo,,Ireland,"Walking,Natural Landscape"
St. Marys Pro Cathedral,35318745441,-6.258885,53.351138,Dublin,Dublin City,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Audoens Church,35316770088,-6.2742359,53.3437268,Dublin,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
The Model - Home of the Niland Collection,353719141405,-8.46865119999999,54.2729051,Sligo,,Ireland,"Craft,Shopping,Movies,Cinema,Venue,Art Gallery,Cafe,Food and Drink"
The Spire,,-6.260294,53.350921,Dublin,Dublin City,Ireland,Public Sculpture
War Memorial Gardens,35314757816,-6.3135432,53.3456298,Dublin,,Ireland,"Gardens,Garden"
MART Gallery,35315159692,-6.2649042,53.3265166999999,Dublin,Rathmines,Ireland,Art Gallery
National Transport Museum of Ireland,35318320427,-6.079401,53.386105,Dublin,Howth,Republic of Ireland,Museums and Attraction
Arthur Griffith,,-6.254252,53.340122,Dublin,,Republic of Ireland,Public Sculpture
Arthur Wellesley Duke Of Wellington,,-6.303231,53.349086,Dublin,Phoenix Park,Republic of Ireland,Public Sculpture
Edmund Burke,,-6.2591717,53.3445777,Dublin,Dublin,Ireland,Public Sculpture
Irish Jewish Museum,35314531797,-6.269414,53.330748,Dublin,South Circular Road,Republic of Ireland,Museums and Attraction
Henry Grattan,,-6.25980319999999,53.3444237999999,Dublin,,Ireland,Public Sculpture
James Clarence Mangan,,-6.259664,53.338458,Dublin,Dublin City,Republic of Ireland,Public Sculpture
Jeremiah ODonovan Rossa,,-6.259703,53.338446,Dublin,Dublin City,Republic of Ireland,Public Sculpture
Findlaters Church,35318378600,-6.2636949,53.3544848,Dublin,Dublin,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Sphere Within Sphere,,-6.25588439999999,53.3438105,Dublin,,Ireland,Public Sculpture
William Smith OBrien Monument,,-6.2597138,53.3485114,Dublin,,Ireland,Public Sculpture
St Doulaghs Church,35318400077,-6.17908588064574,53.4154245464375,Dublin,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
East to West Garden Tour  - Arbutus Garden Tours,35391882125,-6.29209543788908,53.3656392193716,Dublin,Ranelagh,Ireland,"Gardens,Garden,Tour"
St. Werburghs Church,,-6.2694372,53.3429534,Dublin,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
The Black Church,,-6.2679431,53.3546531999999,Dublin,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Charles Stewart Parnell,,-6.262251,53.353723,Dublin,Dublin City,Republic of Ireland,Public Sculpture
Famine Memorial,,-6.250194,53.347933,Dublin,,Republic of Ireland,Public Sculpture
Patrick Kavanagh,,-6.24754169999999,53.3336866999999,Dublin,,Ireland,Public Sculpture
Jonathan Swift,35316057700,-6.25918634320204,53.3446500809959,Dublin,Dublin City Centre,Republic of Ireland,Public Sculpture
Pearse Street Library,35312228431,-6.24522189999999,53.3431498999999,Dublin,Dublin,Ireland,"Tracing Your Ancestors,Literary Ireland"
Irish Georgian Society,35316798675,-6.250557,53.338964,Dublin,Dublin,Republic of Ireland,Historic Houses and Castle
Railway Preservation Society Of Ireland,35314800553,-6.152749,53.282627,Dublin,,Republic of Ireland,Museums and Attraction
Museum of Literature Ireland,35314779811,-6.2601607,53.3367903,Dublin,,Ireland,Museums and Attraction
The Jeanie Johnston,35314730111,-6.24599514363387,53.3477690297964,Dublin,Dublin City,Republic of Ireland,Museums and Attraction
Thomas Davis Statue and Memorial Fountain,,-6.2606114,53.3443625,Dublin,Dublin City,Republic of Ireland,Public Sculpture
Statue of Father Theobald Mathew,,-6.2602544,53.349806,Dublin,,Ireland,Public Sculpture
Countess Markievicz and Poppet Statue,,-6.2544377,53.3460192,Dublin,Dublin City,Republic of Ireland,Public Sculpture
Robert Emmet Statue,,-6.2610124,53.3389365,Dublin,Dublin City,Republic of Ireland,Public Sculpture
Universal Links on Human Rights Sculpture,,-6.2513659,53.3491173,Dublin,Dublin,Ireland,Public Sculpture
Black Church Print Studio,35316773629,-6.264056,53.345635,Dublin,,Republic of Ireland,Art Gallery
Studio ID-11,353863792105,-6.27032649999999,53.2781075,Dublin,Rathfarnham,Ireland,Art Gallery
Mitchelstown Cave,353527467246,-8.1086504,52.3057709,Tipperary,,Ireland,"Walking,Activity Operator,Natural Landscape,Tour"
Casino Model Railway Museum,35361711222,-6.1581425,53.450634,Dublin,Malahide,Ireland,Museums and Attraction
Freemasons Hall,35316761337,-6.25596599999999,53.3410804,Dublin,,Ireland,"Museums and Attraction,Tour"
Sir John Gray Monument,,-6.2596174,53.3484333,Dublin,Dublin,Ireland,Public Sculpture
Samuel Beckett Bridge,,-6.24131409999999,53.3469567,Dublin,,Ireland,Public Sculpture
National Memorial to members of the Defence Forces,,-6.2512569,53.3400158,Dublin,Dublin,Ireland,Public Sculpture
Fusiliers Arch St Stephens Green,,-6.2604903,53.3396625,Dublin,,Ireland,Public Sculpture
Oscar Wilde House,35316768939,-6.2503741,53.341214,Dublin,,Ireland,Historic Houses and Castle
The LAB Gallery,35312225455,-6.25321559174881,53.3515271473687,Dublin,,Ireland,Art Gallery
Sol Art Gallery,35316750972,-6.2583541,53.3462159,Dublin,Dublin,Ireland,Art Gallery
RUA RED South Dublin Arts Centre,35314515860,-6.2603097,53.3498053,Dublin,Tallaght,Ireland,Art Gallery
Battle of the Boyne Visitor Centre,353419809950,-6.4233495152664,53.723382684164,Meath,Oldbridge,Republic of Ireland,"Learning,Walking,Gardens,Garden,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping"
Hilton Park Garden,3534756007,-7.25294429999999,54.134149,Monaghan,Scotshouse,Ireland,"Photography,Learning,Gardens,Garden,Food and Drink,Restaurant"
The Copper House Gallery,35315354332,-6.26777025165938,53.3347332474765,Dublin,,Ireland,Art Gallery
Olivier Cornet Gallery,353872887261,-6.2624913,53.3552846,Dublin,Dublin,Ireland,Art Gallery
Yeats: The Life and Works of William Butler Yeats,35316030277,-6.254641,53.341081,Dublin,Dublin City,Republic of Ireland,Museums and Attraction
Irish Whiskey Museum,35315250970,-6.25958937301629,53.3442492414463,Dublin,,Republic of Ireland,Museums and Attraction
Howth Castle,35318321027,-6.07922528879146,53.3865384023622,Dublin,Howth,Republic of Ireland,"Castle,Historic Houses and Castle"
Ballinastoe and Lower Vartry Reservoir,,-6.20224303535155,53.0912329981869,Wicklow,Roundwood,Ireland,"Walking,Natural Landscape"
National Maritime Museum of Ireland,+353(0)12800969,-6.13192135686949,53.292222903792,Dublin,,Ireland,Museums and Attraction
St Michans Church,35318724154,-6.275396,53.347458,Dublin,Dublin City,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Drimnagh Castle,35314502530,-6.33267399999999,53.3249335,Dublin,Walkinstown,Ireland,"Castle,Historic Houses and Castle"
Ye Olde Hurdy-Gurdy Museum of Vintage Radio,353863818865,-6.06370799999999,53.3876800999999,Dublin,Howth,Ireland,Museums and Attraction
Greek Orthodox Church,35316779020,-6.2897399,53.3497266,Dublin,Dublin,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Skibbereen Heritage Centre,3532840900,-9.271913,51.5508649999999,Cork,Skibbereen,Ireland,"Tracing Your Ancestors,Museums and Attraction"
Carraig Abhainn Gardens,353876392477,-9.5214824,51.6219243,Cork,Durrus,Ireland,"Gardens,Garden"
Connemara Sheep and Wool Centre,3539542323,-9.69386569999999,53.5960947999999,Galway,,Ireland,"Craft,Shopping,Learning,Shopping Centres and Department Store,Museums and Attraction,Food Shops"
Killinkere Visitor Farm,353872596890,-7.062339,53.909817,Cavan,Virginia,Ireland,"Agriculture,Nature and Wildlife,Learning,Visitor Farm,Activity Operator,Tour"
Oceans Alive Visitor Centre & Seaside Trail,3539543473,-9.972241,53.572665,Galway,Letterfrack,Ireland,"Bird Watching,Nature and Wildlife,Cruising,Fishing,Angling,Walking,Museums and Attraction,Boat,Tour"
The Round Tower Clondalkin,35315554648,-6.3955701,53.3226014,Dublin,Clondalkin,Ireland,Museums and Attraction
OConnell Bridge,,-6.25925209999999,53.3472601,Dublin,,Ireland,Public Sculpture
Kilkenny Design Centre,353567722118,-7.24949196560669,52.6498221823626,Kilkenny,Kilkenny City,Republic of Ireland,"Restaurant,Craft,Shopping,Historic Houses and Castle,Food and Drink,Food Shops"
Carrick-On-Suir Heritage Centre and Friary,35351640200,-7.4131187,52.3466201,Tipperary,Carrickbeg,Ireland,"Tracing Your Ancestors,Church Abbey,Monastery,Churches,Abbeys and Monastery,Museums and Attraction"
Sheeps Head Way,,-9.7033039,51.5810602,Cork,Kilcrohane,Ireland,"Walking,Natural Landscape"
City Assembly House,35316798675,-6.26245320001737,53.3419922872468,Dublin,,Ireland,Museums and Attraction
Benbulben,,-8.47444439999999,54.3666667,Sligo,,Ireland,"Walking,Natural Landscape"
Finnertys Mills,353863855657,-8.4623733,53.1609948,Galway,Leitrim,Ireland,"Learning,Historic Houses and Castle,Museums and Attraction"
Douglas Hyde Interpretive Centre,353906637100,-8.4516406,53.8817228,Roscommon,Frenchpark,Ireland,"Gardens,Garden,Museums and Attraction"
Joan Clancy Art Gallery,3535846205,-7.59762776736675,52.0571518478223,Waterford,Ring,Republic of Ireland,"Craft,Shopping,Art Gallery"
